Order ID,Items,Item_Count
OD-001594,"[np.str_('Chairs'), np.str_('Tables'), np.str_('Copiers'), np.str_('Storage'), np.str_('Supplies')]",5
OD-001595,"[np.str_('Labels'), np.str_('Copiers'), np.str_('Storage'), np.str_('Chairs')]",4
OD-001596,"[np.str_('Labels'), np.str_('Storage')]",2
OD-001597,"[np.str_('Chairs'), np.str_('Copiers'), np.str_('Phones'), np.str_('Furnishings')]",4
OD-001598,"[np.str_('Bookcases'), np.str_('Paper'), np.str_('Supplies')]",3
OD-001599,"[np.str_('Accessories'), np.str_('Tables'), np.str_('Bookcases'), np.str_('Machines'), np.str_('Supplies')]",5
OD-001600,"[np.str_('Phones'), np.str_('Labels'), np.str_('Bookcases'), np.str_('Machines'), np.str_('Furnishings')]",5
OD-001601,"[np.str_('Chairs'), np.str_('Tables'), np.str_('Bookcases'), np.str_('Copiers'), np.str_('Storage')]",5
OD-001602,"[np.str_('Accessories'), np.str_('Storage'), np.str_('Bookcases'), np.str_('Tables')]",4
OD-001603,"[np.str_('Labels'), np.str_('Accessories'), np.str_('Machines')]",3
OD-001604,"[np.str_('Labels'), np.str_('Accessories')]",2
OD-001605,"[np.str_('Accessories'), np.str_('Furnishings')]",2
OD-001606,"[np.str_('Supplies'), np.str_('Copiers'), np.str_('Machines'), np.str_('Chairs')]",4
OD-001607,"[np.str_('Tables'), np.str_('Bookcases')]",2
OD-001608,"[np.str_('Bookcases'), np.str_('Storage')]",2
OD-001609,"[np.str_('Copiers'), np.str_('Phones')]",2
OD-001610,"[np.str_('Tables'), np.str_('Storage')]",2
OD-001611,"[np.str_('Labels'), np.str_('Supplies')]",2
OD-001612,"[np.str_('Labels'), np.str_('Paper')]",2
OD-001613,"[np.str_('Labels'), np.str_('Paper'), np.str_('Storage')]",3
OD-001614,"[np.str_('Labels'), np.str_('Chairs')]",2
OD-001615,"[np.str_('Labels'), np.str_('Tables'), np.str_('Machines'), np.str_('Furnishings')]",4
OD-001616,"[np.str_('Phones'), np.str_('Paper'), np.str_('Storage'), np.str_('Binders')]",4
OD-001617,"[np.str_('Tables'), np.str_('Chairs')]",2
OD-001618,"[np.str_('Bookcases'), np.str_('Storage')]",2
OD-001619,"[np.str_('Labels'), np.str_('Copiers'), np.str_('Machines'), np.str_('Tables')]",4
OD-001620,"[np.str_('Bookcases'), np.str_('Paper'), np.str_('Storage'), np.str_('Accessories')]",4
OD-001621,"[np.str_('Binders'), np.str_('Storage'), np.str_('Machines')]",3
OD-001622,"[np.str_('Tables'), np.str_('Binders'), np.str_('Furnishings')]",3
OD-001623,"[np.str_('Labels'), np.str_('Bookcases'), np.str_('Storage'), np.str_('Machines')]",4
OD-001624,"[np.str_('Phones'), np.str_('Bookcases'), np.str_('Machines'), np.str_('Copiers'), np.str_('Storage')]",5
OD-001625,"[np.str_('Accessories'), np.str_('Copiers'), np.str_('Binders'), np.str_('Chairs')]",4
OD-001626,"[np.str_('Phones'), np.str_('Tables'), np.str_('Binders')]",3
OD-001627,"[np.str_('Labels'), np.str_('Paper'), np.str_('Phones'), np.str_('Tables')]",4
OD-001628,"[np.str_('Tables'), np.str_('Accessories'), np.str_('Furnishings')]",3
OD-001629,"[np.str_('Bookcases'), np.str_('Binders'), np.str_('Chairs')]",3
OD-001630,"[np.str_('Binders'), np.str_('Phones')]",2
OD-001631,"[np.str_('Chairs'), np.str_('Binders'), np.str_('Furnishings'), np.str_('Copiers'), np.str_('Storage')]",5
OD-001632,"[np.str_('Copiers'), np.str_('Phones')]",2
OD-001633,"[np.str_('Furnishings'), np.str_('Paper'), np.str_('Machines'), np.str_('Chairs')]",4
OD-001634,"[np.str_('Labels'), np.str_('Accessories')]",2
OD-001635,"[np.str_('Bookcases'), np.str_('Supplies')]",2
OD-001636,"[np.str_('Bookcases'), np.str_('Copiers'), np.str_('Tables')]",3
OD-001637,"[np.str_('Labels'), np.str_('Accessories'), np.str_('Supplies'), np.str_('Tables')]",4
OD-001638,"[np.str_('Paper'), np.str_('Furnishings')]",2
OD-001639,"[np.str_('Supplies'), np.str_('Furnishings')]",2
OD-001640,"[np.str_('Labels'), np.str_('Supplies')]",2
OD-001641,"[np.str_('Labels'), np.str_('Bookcases'), np.str_('Copiers'), np.str_('Binders')]",4
OD-001642,"[np.str_('Tables'), np.str_('Binders'), np.str_('Supplies')]",3
OD-001643,"[np.str_('Labels'), np.str_('Phones'), np.str_('Supplies'), np.str_('Accessories')]",4
OD-001644,"[np.str_('Binders'), np.str_('Machines')]",2
OD-001645,"[np.str_('Phones'), np.str_('Paper'), np.str_('Bookcases'), np.str_('Machines')]",4
OD-001646,"[np.str_('Supplies'), np.str_('Chairs')]",2
OD-001648,"[np.str_('Labels'), np.str_('Copiers'), np.str_('Phones')]",3
OD-001649,"[np.str_('Paper'), np.str_('Furnishings')]",2
OD-001650,"[np.str_('Storage'), np.str_('Chairs')]",2
OD-001651,"[np.str_('Tables'), np.str_('Bookcases'), np.str_('Furnishings')]",3
OD-001652,"[np.str_('Paper'), np.str_('Binders')]",2
OD-001653,"[np.str_('Chairs'), np.str_('Supplies'), np.str_('Furnishings')]",3
OD-001654,"[np.str_('Tables'), np.str_('Storage'), np.str_('Machines')]",3
OD-001656,"[np.str_('Phones'), np.str_('Bookcases'), np.str_('Storage'), np.str_('Accessories')]",4
OD-001657,"[np.str_('Binders'), np.str_('Labels'), np.str_('Storage'), np.str_('Phones')]",4
OD-001658,"[np.str_('Paper'), np.str_('Binders'), np.str_('Machines'), np.str_('Furnishings')]",4
OD-001659,"[np.str_('Accessories'), np.str_('Bookcases'), np.str_('Machines')]",3
OD-001660,"[np.str_('Accessories'), np.str_('Chairs'), np.str_('Bookcases'), np.str_('Copiers'), np.str_('Storage')]",5
OD-001661,"[np.str_('Binders'), np.str_('Bookcases'), np.str_('Machines'), np.str_('Furnishings'), np.str_('Supplies')]",5
OD-001662,"[np.str_('Binders'), np.str_('Phones'), np.str_('Bookcases')]",3
OD-001663,"[np.str_('Labels'), np.str_('Bookcases'), np.str_('Tables')]",3
OD-001664,"[np.str_('Paper'), np.str_('Copiers')]",2
OD-001665,"[np.str_('Paper'), np.str_('Chairs'), np.str_('Binders'), np.str_('Furnishings'), np.str_('Supplies')]",5
OD-001666,"[np.str_('Bookcases'), np.str_('Storage')]",2
OD-001667,"[np.str_('Chairs'), np.str_('Furnishings')]",2
OD-001668,"[np.str_('Bookcases'), np.str_('Chairs')]",2
OD-001669,"[np.str_('Supplies'), np.str_('Machines'), np.str_('Chairs')]",3
OD-001670,"[np.str_('Accessories'), np.str_('Labels'), np.str_('Copiers'), np.str_('Storage'), np.str_('Supplies')]",5
OD-001671,"[np.str_('Accessories'), np.str_('Bookcases'), np.str_('Furnishings')]",3
OD-001672,"[np.str_('Chairs'), np.str_('Copiers'), np.str_('Machines'), np.str_('Furnishings')]",4
OD-001673,"[np.str_('Accessories'), np.str_('Labels'), np.str_('Bookcases'), np.str_('Binders'), np.str_('Furnishings')]",5
OD-001674,"[np.str_('Tables'), np.str_('Furnishings')]",2
OD-001675,"[np.str_('Accessories'), np.str_('Tables'), np.str_('Machines'), np.str_('Furnishings'), np.str_('Copiers')]",5
OD-001676,"[np.str_('Binders'), np.str_('Machines'), np.str_('Furnishings')]",3
OD-001677,"[np.str_('Tables'), np.str_('Copiers'), np.str_('Accessories')]",3
OD-001678,"[np.str_('Bookcases'), np.str_('Copiers')]",2
OD-001679,"[np.str_('Accessories'), np.str_('Storage')]",2
OD-001680,"[np.str_('Tables'), np.str_('Chairs')]",2
OD-001681,"[np.str_('Copiers'), np.str_('Storage')]",2
OD-001682,"[np.str_('Accessories'), np.str_('Storage'), np.str_('Machines'), np.str_('Furnishings')]",4
OD-001683,"[np.str_('Tables'), np.str_('Storage'), np.str_('Machines')]",3
OD-001684,"[np.str_('Phones'), np.str_('Binders'), np.str_('Bookcases'), np.str_('Tables'), np.str_('Machines')]",5
OD-001685,"[np.str_('Labels'), np.str_('Machines'), np.str_('Furnishings')]",3
OD-001686,"[np.str_('Bookcases'), np.str_('Accessories')]",2
OD-001687,"[np.str_('Tables'), np.str_('Storage'), np.str_('Chairs')]",3
OD-001688,"[np.str_('Binders'), np.str_('Machines'), np.str_('Chairs')]",3
OD-001689,"[np.str_('Furnishings'), np.str_('Labels'), np.str_('Chairs')]",3
OD-001690,"[np.str_('Binders'), np.str_('Phones'), np.str_('Furnishings')]",3
OD-001691,"[np.str_('Machines'), np.str_('Chairs')]",2
OD-001692,"[np.str_('Labels'), np.str_('Binders')]",2
OD-001693,"[np.str_('Tables'), np.str_('Phones')]",2
OD-001694,"[np.str_('Accessories'), np.str_('Bookcases'), np.str_('Furnishings')]",3
OD-001695,"[np.str_('Labels'), np.str_('Tables'), np.str_('Binders')]",3
OD-001696,"[np.str_('Labels'), np.str_('Binders'), np.str_('Accessories'), np.str_('Furnishings')]",4
OD-001697,"[np.str_('Labels'), np.str_('Tables'), np.str_('Chairs')]",3
OD-001698,"[np.str_('Furnishings'), np.str_('Supplies'), np.str_('Chairs')]",3
OD-001699,"[np.str_('Bookcases'), np.str_('Tables'), np.str_('Accessories')]",3
OD-001700,"[np.str_('Tables'), np.str_('Copiers'), np.str_('Phones')]",3
OD-001701,"[np.str_('Accessories'), np.str_('Furnishings')]",2
OD-001702,"[np.str_('Copiers'), np.str_('Phones'), np.str_('Chairs')]",3
OD-001703,"[np.str_('Paper'), np.str_('Copiers'), np.str_('Machines'), np.str_('Accessories')]",4
OD-001704,"[np.str_('Bookcases'), np.str_('Storage')]",2
OD-001705,"[np.str_('Chairs'), np.str_('Tables'), np.str_('Furnishings')]",3
OD-001706,"[np.str_('Accessories'), np.str_('Machines')]",2
OD-001707,"[np.str_('Paper'), np.str_('Tables'), np.str_('Machines'), np.str_('Furnishings'), np.str_('Storage')]",5
OD-001708,"[np.str_('Storage'), np.str_('Furnishings')]",2
OD-001709,"[np.str_('Copiers'), np.str_('Phones'), np.str_('Chairs')]",3
OD-001710,"[np.str_('Paper'), np.str_('Supplies')]",2
OD-001711,"[np.str_('Labels'), np.str_('Binders'), np.str_('Furnishings')]",3
OD-001712,"[np.str_('Accessories'), np.str_('Storage'), np.str_('Chairs')]",3
OD-001713,"[np.str_('Accessories'), np.str_('Phones')]",2
OD-001714,"[np.str_('Tables'), np.str_('Copiers')]",2
OD-001715,"[np.str_('Paper'), np.str_('Furnishings')]",2
OD-001716,"[np.str_('Phones'), np.str_('Chairs')]",2
OD-001717,"[np.str_('Tables'), np.str_('Storage'), np.str_('Phones')]",3
OD-001718,"[np.str_('Bookcases'), np.str_('Copiers'), np.str_('Tables')]",3
OD-001719,"[np.str_('Binders'), np.str_('Supplies')]",2
OD-001720,"[np.str_('Storage'), np.str_('Phones'), np.str_('Supplies'), np.str_('Chairs')]",4
OD-001721,"[np.str_('Binders'), np.str_('Accessories')]",2
OD-001722,"[np.str_('Labels'), np.str_('Phones'), np.str_('Chairs')]",3
OD-001723,"[np.str_('Paper'), np.str_('Supplies'), np.str_('Machines')]",3
OD-001724,"[np.str_('Paper'), np.str_('Copiers'), np.str_('Machines')]",3
OD-001725,"[np.str_('Tables'), np.str_('Copiers'), np.str_('Accessories')]",3
OD-001726,"[np.str_('Tables'), np.str_('Supplies'), np.str_('Accessories')]",3
OD-001727,"[np.str_('Accessories'), np.str_('Chairs'), np.str_('Machines'), np.str_('Furnishings'), np.str_('Supplies')]",5
OD-001728,"[np.str_('Paper'), np.str_('Binders'), np.str_('Bookcases'), np.str_('Storage'), np.str_('Supplies')]",5
OD-001729,"[np.str_('Labels'), np.str_('Binders'), np.str_('Bookcases'), np.str_('Furnishings')]",4
OD-001730,"[np.str_('Tables'), np.str_('Storage')]",2
OD-001731,"[np.str_('Paper'), np.str_('Tables'), np.str_('Chairs')]",3
OD-001732,"[np.str_('Binders'), np.str_('Storage'), np.str_('Furnishings')]",3
OD-001733,"[np.str_('Labels'), np.str_('Storage'), np.str_('Supplies'), np.str_('Furnishings')]",4
OD-001734,"[np.str_('Tables'), np.str_('Binders'), np.str_('Accessories'), np.str_('Chairs')]",4
OD-001735,"[np.str_('Labels'), np.str_('Storage')]",2
OD-001736,"[np.str_('Labels'), np.str_('Paper'), np.str_('Furnishings')]",3
OD-001737,"[np.str_('Binders'), np.str_('Storage'), np.str_('Tables')]",3
OD-001738,"[np.str_('Paper'), np.str_('Furnishings')]",2
OD-001739,"[np.str_('Storage'), np.str_('Machines'), np.str_('Chairs')]",3
OD-001741,"[np.str_('Labels'), np.str_('Phones'), np.str_('Machines')]",3
OD-001742,"[np.str_('Accessories'), np.str_('Storage'), np.str_('Chairs')]",3
OD-001743,"[np.str_('Binders'), np.str_('Paper'), np.str_('Storage'), np.str_('Furnishings')]",4
OD-001744,"[np.str_('Accessories'), np.str_('Machines')]",2
OD-001745,"[np.str_('Labels'), np.str_('Accessories'), np.str_('Chairs')]",3
OD-001746,"[np.str_('Accessories'), np.str_('Phones')]",2
OD-001747,"[np.str_('Chairs'), np.str_('Accessories'), np.str_('Furnishings')]",3
OD-001748,"[np.str_('Paper'), np.str_('Storage'), np.str_('Bookcases'), np.str_('Supplies')]",4
OD-001749,"[np.str_('Bookcases'), np.str_('Phones'), np.str_('Furnishings')]",3
OD-001750,"[np.str_('Binders'), np.str_('Bookcases'), np.str_('Storage'), np.str_('Furnishings')]",4
OD-001751,"[np.str_('Accessories'), np.str_('Phones'), np.str_('Machines')]",3
OD-001752,"[np.str_('Copiers'), np.str_('Chairs')]",2
OD-001753,"[np.str_('Labels'), np.str_('Tables'), np.str_('Bookcases'), np.str_('Furnishings'), np.str_('Storage')]",5
OD-001754,"[np.str_('Paper'), np.str_('Bookcases'), np.str_('Tables'), np.str_('Machines'), np.str_('Supplies')]",5
OD-001755,"[np.str_('Furnishings'), np.str_('Bookcases'), np.str_('Copiers'), np.str_('Chairs')]",4
OD-001756,"[np.str_('Accessories'), np.str_('Bookcases'), np.str_('Tables'), np.str_('Binders'), np.str_('Storage')]",5
OD-001757,"[np.str_('Paper'), np.str_('Accessories'), np.str_('Phones'), np.str_('Chairs'), np.str_('Tables')]",5
OD-001759,"[np.str_('Machines'), np.str_('Furnishings')]",2
OD-001760,"[np.str_('Labels'), np.str_('Copiers'), np.str_('Phones'), np.str_('Tables')]",4
OD-001761,"[np.str_('Tables'), np.str_('Copiers'), np.str_('Phones')]",3
OD-001762,"[np.str_('Binders'), np.str_('Phones')]",2
OD-001763,"[np.str_('Labels'), np.str_('Machines'), np.str_('Chairs')]",3
OD-001764,"[np.str_('Machines'), np.str_('Furnishings')]",2
OD-001765,"[np.str_('Phones'), np.str_('Storage'), np.str_('Chairs')]",3
OD-001766,"[np.str_('Bookcases'), np.str_('Storage'), np.str_('Tables')]",3
OD-001767,"[np.str_('Tables'), np.str_('Copiers'), np.str_('Phones'), np.str_('Furnishings')]",4
OD-001768,"[np.str_('Storage'), np.str_('Machines')]",2
OD-001769,"[np.str_('Paper'), np.str_('Accessories'), np.str_('Chairs'), np.str_('Bookcases'), np.str_('Binders')]",5
OD-001770,"[np.str_('Binders'), np.str_('Storage'), np.str_('Accessories'), np.str_('Chairs')]",4
OD-001771,"[np.str_('Tables'), np.str_('Paper')]",2
OD-001772,"[np.str_('Binders'), np.str_('Paper'), np.str_('Phones'), np.str_('Chairs')]",4
OD-001773,"[np.str_('Paper'), np.str_('Bookcases')]",2
OD-001774,"[np.str_('Paper'), np.str_('Storage'), np.str_('Furnishings')]",3
OD-001775,"[np.str_('Binders'), np.str_('Bookcases'), np.str_('Phones'), np.str_('Chairs')]",4
OD-001776,"[np.str_('Chairs'), np.str_('Labels'), np.str_('Copiers'), np.str_('Storage'), np.str_('Supplies')]",5
OD-001777,"[np.str_('Paper'), np.str_('Storage'), np.str_('Furnishings')]",3
OD-001778,"[np.str_('Binders'), np.str_('Copiers'), np.str_('Supplies'), np.str_('Chairs')]",4
OD-001779,"[np.str_('Copiers'), np.str_('Supplies'), np.str_('Chairs')]",3
OD-001780,"[np.str_('Tables'), np.str_('Storage'), np.str_('Accessories')]",3
OD-001781,"[np.str_('Tables'), np.str_('Storage'), np.str_('Furnishings')]",3
OD-001782,"[np.str_('Paper'), np.str_('Binders'), np.str_('Accessories'), np.str_('Chairs')]",4
OD-001783,"[np.str_('Tables'), np.str_('Paper'), np.str_('Machines'), np.str_('Chairs')]",4
OD-001784,"[np.str_('Binders'), np.str_('Bookcases'), np.str_('Furnishings')]",3
OD-001785,"[np.str_('Bookcases'), np.str_('Supplies')]",2
OD-001786,"[np.str_('Bookcases'), np.str_('Machines'), np.str_('Furnishings')]",3
OD-001787,"[np.str_('Tables'), np.str_('Paper'), np.str_('Binders'), np.str_('Machines')]",4
OD-001788,"[np.str_('Accessories'), np.str_('Copiers'), np.str_('Paper')]",3
OD-001789,"[np.str_('Bookcases'), np.str_('Phones'), np.str_('Tables')]",3
OD-001790,"[np.str_('Tables'), np.str_('Storage'), np.str_('Supplies'), np.str_('Accessories')]",4
OD-001791,"[np.str_('Tables'), np.str_('Bookcases'), np.str_('Supplies')]",3
OD-001792,"[np.str_('Accessories'), np.str_('Copiers'), np.str_('Machines'), np.str_('Furnishings')]",4
OD-001793,"[np.str_('Copiers'), np.str_('Machines'), np.str_('Furnishings')]",3
OD-001794,"[np.str_('Chairs'), np.str_('Binders'), np.str_('Tables'), np.str_('Storage'), np.str_('Supplies')]",5
OD-001795,"[np.str_('Binders'), np.str_('Labels'), np.str_('Paper'), np.str_('Bookcases')]",4
OD-001796,"[np.str_('Labels'), np.str_('Supplies')]",2
OD-001797,"[np.str_('Labels'), np.str_('Phones'), np.str_('Accessories'), np.str_('Furnishings')]",4
OD-001798,"[np.str_('Machines'), np.str_('Furnishings')]",2
OD-001799,"[np.str_('Labels'), np.str_('Copiers'), np.str_('Bookcases')]",3
OD-001800,"[np.str_('Paper'), np.str_('Storage'), np.str_('Phones'), np.str_('Chairs')]",4
OD-001801,"[np.str_('Tables'), np.str_('Paper'), np.str_('Machines'), np.str_('Accessories')]",4
OD-001802,"[np.str_('Labels'), np.str_('Tables'), np.str_('Accessories')]",3
OD-001803,"[np.str_('Chairs'), np.str_('Binders'), np.str_('Tables'), np.str_('Storage'), np.str_('Supplies')]",5
OD-001804,"[np.str_('Chairs'), np.str_('Phones'), np.str_('Furnishings')]",3
OD-001805,"[np.str_('Chairs'), np.str_('Labels'), np.str_('Tables'), np.str_('Copiers'), np.str_('Storage')]",5
OD-001806,"[np.str_('Accessories'), np.str_('Bookcases')]",2
OD-001807,"[np.str_('Phones'), np.str_('Labels'), np.str_('Binders'), np.str_('Supplies')]",4
OD-001808,"[np.str_('Labels'), np.str_('Phones')]",2
OD-001809,"[np.str_('Bookcases'), np.str_('Storage'), np.str_('Supplies')]",3
OD-001810,"[np.str_('Supplies'), np.str_('Copiers'), np.str_('Machines'), np.str_('Tables')]",4
OD-001811,"[np.str_('Labels'), np.str_('Copiers'), np.str_('Phones'), np.str_('Chairs')]",4
OD-001812,"[np.str_('Chairs'), np.str_('Labels'), np.str_('Supplies'), np.str_('Furnishings')]",4
OD-001813,"[np.str_('Binders'), np.str_('Furnishings')]",2
OD-001814,"[np.str_('Labels'), np.str_('Tables'), np.str_('Copiers')]",3
OD-001815,"[np.str_('Labels'), np.str_('Bookcases'), np.str_('Chairs')]",3
OD-001816,"[np.str_('Labels'), np.str_('Phones'), np.str_('Supplies')]",3
OD-001817,"[np.str_('Phones'), np.str_('Machines')]",2
OD-001818,"[np.str_('Phones'), np.str_('Chairs'), np.str_('Machines'), np.str_('Furnishings'), np.str_('Copiers')]",5
OD-001819,"[np.str_('Storage'), np.str_('Supplies')]",2
OD-001820,"[np.str_('Accessories'), np.str_('Copiers'), np.str_('Bookcases'), np.str_('Furnishings')]",4
OD-001821,"[np.str_('Labels'), np.str_('Accessories'), np.str_('Furnishings')]",3
OD-001822,"[np.str_('Labels'), np.str_('Paper'), np.str_('Machines'), np.str_('Chairs')]",4
OD-001823,"[np.str_('Bookcases'), np.str_('Supplies'), np.str_('Machines'), np.str_('Furnishings')]",4
OD-001824,"[np.str_('Labels'), np.str_('Phones'), np.str_('Accessories'), np.str_('Furnishings')]",4
OD-001825,"[np.str_('Storage'), np.str_('Copiers'), np.str_('Phones'), np.str_('Chairs')]",4
OD-001826,"[np.str_('Phones'), np.str_('Binders'), np.str_('Storage')]",3
OD-001829,"[np.str_('Tables'), np.str_('Storage'), np.str_('Machines'), np.str_('Chairs')]",4
OD-001830,"[np.str_('Copiers'), np.str_('Machines')]",2
OD-001831,"[np.str_('Labels'), np.str_('Tables'), np.str_('Chairs')]",3
OD-001832,"[np.str_('Furnishings'), np.str_('Storage'), np.str_('Chairs')]",3
OD-001833,"[np.str_('Chairs'), np.str_('Binders'), np.str_('Furnishings')]",3
OD-001834,"[np.str_('Paper'), np.str_('Copiers'), np.str_('Bookcases')]",3
OD-001835,"[np.str_('Paper'), np.str_('Accessories'), np.str_('Chairs'), np.str_('Binders'), np.str_('Storage')]",5
OD-001836,"[np.str_('Labels'), np.str_('Binders'), np.str_('Machines'), np.str_('Accessories')]",4
OD-001837,"[np.str_('Phones'), np.str_('Furnishings')]",2
OD-001838,"[np.str_('Accessories'), np.str_('Supplies')]",2
OD-001839,"[np.str_('Machines'), np.str_('Bookcases'), np.str_('Phones'), np.str_('Supplies')]",4
OD-001840,"[np.str_('Labels'), np.str_('Binders'), np.str_('Copiers'), np.str_('Chairs')]",4
OD-001841,"[np.str_('Bookcases'), np.str_('Copiers'), np.str_('Storage'), np.str_('Machines')]",4
OD-001842,"[np.str_('Labels'), np.str_('Accessories'), np.str_('Tables')]",3
OD-001843,"[np.str_('Paper'), np.str_('Bookcases'), np.str_('Tables'), np.str_('Furnishings'), np.str_('Copiers')]",5
OD-001844,"[np.str_('Furnishings'), np.str_('Accessories'), np.str_('Paper'), np.str_('Chairs')]",4
OD-001845,"[np.str_('Machines'), np.str_('Labels'), np.str_('Paper'), np.str_('Supplies')]",4
OD-001846,"[np.str_('Paper'), np.str_('Accessories'), np.str_('Copiers'), np.str_('Storage'), np.str_('Supplies')]",5
OD-001847,"[np.str_('Bookcases'), np.str_('Paper'), np.str_('Tables'), np.str_('Furnishings')]",4
OD-001848,"[np.str_('Labels'), np.str_('Binders'), np.str_('Copiers'), np.str_('Bookcases')]",4
OD-001849,"[np.str_('Bookcases'), np.str_('Machines'), np.str_('Accessories'), np.str_('Chairs')]",4
OD-001850,"[np.str_('Phones'), np.str_('Tables'), np.str_('Storage'), np.str_('Binders')]",4
OD-001851,"[np.str_('Furnishings'), np.str_('Phones'), np.str_('Storage'), np.str_('Chairs')]",4
OD-001852,"[np.str_('Bookcases'), np.str_('Chairs')]",2
OD-001853,"[np.str_('Paper'), np.str_('Storage'), np.str_('Supplies')]",3
OD-001854,"[np.str_('Phones'), np.str_('Furnishings')]",2
OD-001855,"[np.str_('Chairs'), np.str_('Binders'), np.str_('Storage'), np.str_('Furnishings')]",4
OD-001856,"[np.str_('Labels'), np.str_('Machines')]",2
OD-001858,"[np.str_('Binders'), np.str_('Accessories'), np.str_('Phones'), np.str_('Tables')]",4
OD-001859,"[np.str_('Labels'), np.str_('Tables'), np.str_('Storage'), np.str_('Machines')]",4
OD-001860,"[np.str_('Copiers'), np.str_('Phones'), np.str_('Chairs')]",3
OD-001861,"[np.str_('Bookcases'), np.str_('Tables'), np.str_('Chairs')]",3
OD-001862,"[np.str_('Binders'), np.str_('Furnishings')]",2
OD-001863,"[np.str_('Chairs'), np.str_('Labels'), np.str_('Furnishings')]",3
OD-001864,"[np.str_('Labels'), np.str_('Paper'), np.str_('Storage'), np.str_('Chairs')]",4
OD-001865,"[np.str_('Copiers'), np.str_('Phones'), np.str_('Machines'), np.str_('Chairs')]",4
OD-001866,"[np.str_('Bookcases'), np.str_('Chairs')]",2
OD-001867,"[np.str_('Tables'), np.str_('Binders')]",2
OD-001868,"[np.str_('Phones'), np.str_('Furnishings')]",2
OD-001869,"[np.str_('Accessories'), np.str_('Copiers'), np.str_('Chairs')]",3
OD-001870,"[np.str_('Binders'), np.str_('Paper'), np.str_('Bookcases'), np.str_('Accessories')]",4
OD-001871,"[np.str_('Labels'), np.str_('Accessories'), np.str_('Copiers')]",3
OD-001872,"[np.str_('Labels'), np.str_('Paper'), np.str_('Machines')]",3
OD-001873,"[np.str_('Accessories'), np.str_('Paper'), np.str_('Bookcases'), np.str_('Furnishings')]",4
OD-001874,"[np.str_('Labels'), np.str_('Copiers'), np.str_('Chairs')]",3
OD-001875,"[np.str_('Tables'), np.str_('Paper'), np.str_('Accessories')]",3
OD-001876,"[np.str_('Bookcases'), np.str_('Copiers')]",2
OD-001877,"[np.str_('Accessories'), np.str_('Storage'), np.str_('Supplies')]",3
OD-001878,"[np.str_('Binders'), np.str_('Copiers')]",2
OD-001879,"[np.str_('Binders'), np.str_('Storage'), np.str_('Phones'), np.str_('Furnishings')]",4
OD-001880,"[np.str_('Paper'), np.str_('Binders'), np.str_('Tables'), np.str_('Machines'), np.str_('Copiers')]",5
OD-001881,"[np.str_('Tables'), np.str_('Phones'), np.str_('Machines'), np.str_('Chairs')]",4
OD-001882,"[np.str_('Tables'), np.str_('Copiers'), np.str_('Storage'), np.str_('Chairs')]",4
OD-001883,"[np.str_('Chairs'), np.str_('Phones'), np.str_('Machines'), np.str_('Furnishings')]",4
OD-001884,"[np.str_('Tables'), np.str_('Copiers'), np.str_('Binders'), np.str_('Furnishings')]",4
OD-001885,"[np.str_('Labels'), np.str_('Bookcases'), np.str_('Paper'), np.str_('Phones')]",4
OD-001886,"[np.str_('Labels'), np.str_('Paper'), np.str_('Binders'), np.str_('Tables')]",4
OD-001887,"[np.str_('Binders'), np.str_('Storage'), np.str_('Phones')]",3
OD-001888,"[np.str_('Tables'), np.str_('Copiers')]",2
OD-001889,"[np.str_('Phones'), np.str_('Supplies'), np.str_('Chairs')]",3
OD-001890,"[np.str_('Chairs'), np.str_('Bookcases'), np.str_('Machines'), np.str_('Copiers'), np.str_('Storage')]",5
OD-001891,"[np.str_('Binders'), np.str_('Paper')]",2
OD-001892,"[np.str_('Copiers'), np.str_('Chairs')]",2
OD-001893,"[np.str_('Accessories'), np.str_('Storage'), np.str_('Chairs')]",3
OD-001894,"[np.str_('Supplies'), np.str_('Storage'), np.str_('Machines'), np.str_('Tables')]",4
OD-001895,"[np.str_('Labels'), np.str_('Binders'), np.str_('Machines')]",3
OD-001896,"[np.str_('Bookcases'), np.str_('Machines'), np.str_('Tables'), np.str_('Chairs')]",4
OD-001897,"[np.str_('Machines'), np.str_('Tables'), np.str_('Supplies')]",3
OD-001898,"[np.str_('Bookcases'), np.str_('Binders'), np.str_('Machines')]",3
OD-001899,"[np.str_('Copiers'), np.str_('Phones'), np.str_('Supplies')]",3
OD-001900,"[np.str_('Tables'), np.str_('Bookcases'), np.str_('Chairs')]",3
OD-001901,"[np.str_('Paper'), np.str_('Copiers'), np.str_('Chairs')]",3
OD-001902,"[np.str_('Binders'), np.str_('Copiers'), np.str_('Phones'), np.str_('Furnishings')]",4
OD-001903,"[np.str_('Labels'), np.str_('Storage'), np.str_('Supplies')]",3
OD-001904,"[np.str_('Tables'), np.str_('Phones')]",2
OD-001905,"[np.str_('Phones'), np.str_('Furnishings')]",2
OD-001906,"[np.str_('Bookcases'), np.str_('Machines')]",2
OD-001907,"[np.str_('Binders'), np.str_('Bookcases'), np.str_('Phones'), np.str_('Supplies')]",4
OD-001908,"[np.str_('Paper'), np.str_('Copiers'), np.str_('Machines')]",3
OD-001909,"[np.str_('Furnishings'), np.str_('Labels'), np.str_('Chairs')]",3
OD-001910,"[np.str_('Bookcases'), np.str_('Binders'), np.str_('Machines')]",3
