Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,YearMonth
905,OD-000261,2031-12-20,2031-12-23,First Class,Customer-0822,Customer-0822,Home Office,United States,New York,Illinois,14758,South,PROD-3163,Office Supplies,Storage,Storage - Item 88,665.33,8,0.0,117.78,2031-12
906,OD-000261,2031-12-20,2031-12-26,Second Class,Customer-0822,Customer-0822,Consumer,United States,San Antonio,New York,49857,South,PROD-7401,Technology,Accessories,Accessories - Item 99,296.03,3,0.0,91.55,2031-12
907,OD-000262,2023-12-08,2023-12-13,Second Class,Customer-0455,Customer-0455,Home Office,United States,Chicago,California,87714,East,PROD-7168,Furniture,Tables,Tables - Item 11,874.31,4,0.05,114.85,2023-12
908,OD-000262,2023-12-08,2023-12-13,Second Class,Customer-0455,Customer-0455,Corporate,United States,New York,Pennsylvania,18129,Central,PROD-7734,Furniture,Chairs,Chairs - Item 60,296.39,1,0.1,56.64,2023-12
909,OD-000262,2023-12-08,2023-12-09,Same Day,Customer-0455,Customer-0455,Corporate,United States,San Antonio,Texas,26285,Central,PROD-3737,Office Supplies,Binders,Binders - Item 45,351.97,8,0.1,56.14,2023-12
910,OD-000263,2034-02-25,2034-03-03,Standard Class,Customer-0601,Customer-0601,Home Office,United States,San Antonio,California,98529,Central,PROD-5925,Technology,Copiers,Copiers - Item 83,673.56,8,0.05,107.91,2034-02
911,OD-000263,2034-02-25,2034-02-26,Second Class,Customer-0601,Customer-0601,Corporate,United States,San Diego,New York,36234,West,PROD-2002,Office Supplies,Binders,Binders - Item 62,45.25,1,0.05,163.06,2034-02
912,OD-000263,2034-02-25,2034-03-02,Second Class,Customer-0601,Customer-0601,Corporate,United States,Houston,California,70985,East,PROD-6524,Office Supplies,Storage,Storage - Item 65,458.63,9,0.05,189.38,2034-02
913,OD-000264,2030-02-13,2030-02-16,Same Day,Customer-0725,Customer-0725,Consumer,United States,Houston,Texas,98257,Central,PROD-6166,Furniture,Chairs,Chairs - Item 82,840.15,6,0.05,107.05,2030-02
914,OD-000264,2030-02-13,2030-02-16,Second Class,Customer-0725,Customer-0725,Corporate,United States,Phoenix,Texas,85276,South,PROD-7276,Office Supplies,Labels,Labels - Item 89,283.95,2,0.0,116.09,2030-02
915,OD-000264,2030-02-13,2030-02-18,Same Day,Customer-0725,Customer-0725,Home Office,United States,Los Angeles,Texas,37190,East,PROD-5999,Furniture,Furnishings,Furnishings - Item 4,848.19,6,0.1,100.96,2030-02
916,OD-000264,2030-02-13,2030-02-18,Standard Class,Customer-0725,Customer-0725,Home Office,United States,Chicago,New York,12076,Central,PROD-4190,Technology,Machines,Machines - Item 52,68.41,5,0.0,8.35,2030-02
917,OD-000264,2030-02-13,2030-02-14,Second Class,Customer-0725,Customer-0725,Consumer,United States,Phoenix,Texas,24333,South,PROD-8103,Technology,Accessories,Accessories - Item 37,170.0,8,0.0,-6.09,2030-02
918,OD-000265,2028-03-23,2028-03-28,Standard Class,Customer-0655,Customer-0655,Corporate,United States,San Antonio,California,35906,South,PROD-3054,Furniture,Bookcases,Bookcases - Item 30,625.13,3,0.1,165.49,2028-03
919,OD-000265,2028-03-23,2028-03-25,Standard Class,Customer-0655,Customer-0655,Corporate,United States,Los Angeles,California,72126,West,PROD-3560,Furniture,Furnishings,Furnishings - Item 94,335.07,9,0.05,-24.93,2028-03
920,OD-000266,2034-09-09,2034-09-13,Standard Class,Customer-0065,Customer-0065,Consumer,United States,Chicago,Texas,42628,West,PROD-9330,Technology,Phones,Phones - Item 60,609.09,6,0.2,33.43,2034-09
921,OD-000266,2034-09-09,2034-09-13,Second Class,Customer-0065,Customer-0065,Home Office,United States,Houston,California,60701,South,PROD-2896,Technology,Copiers,Copiers - Item 4,881.11,8,0.0,-23.87,2034-09
922,OD-000266,2034-09-09,2034-09-10,First Class,Customer-0065,Customer-0065,Home Office,United States,New York,Illinois,91984,East,PROD-5710,Furniture,Bookcases,Bookcases - Item 21,539.72,1,0.15,83.38,2034-09
923,OD-000266,2034-09-09,2034-09-13,Standard Class,Customer-0065,Customer-0065,Consumer,United States,Phoenix,Texas,54258,Central,PROD-6619,Furniture,Chairs,Chairs - Item 52,452.01,1,0.0,-7.85,2034-09
924,OD-000266,2034-09-09,2034-09-11,Standard Class,Customer-0065,Customer-0065,Corporate,United States,Philadelphia,California,32233,East,PROD-5190,Office Supplies,Labels,Labels - Item 63,336.42,8,0.0,153.89,2034-09
925,OD-000267,2019-09-20,2019-09-23,Second Class,Customer-0076,Customer-0076,Home Office,United States,Chicago,Texas,93443,West,PROD-1987,Technology,Copiers,Copiers - Item 39,221.76,6,0.0,34.75,2019-09
926,OD-000267,2019-09-20,2019-09-26,First Class,Customer-0076,Customer-0076,Consumer,United States,Chicago,California,42252,East,PROD-8263,Technology,Copiers,Copiers - Item 67,982.06,1,0.1,99.79,2019-09
927,OD-000268,2035-02-09,2035-02-11,First Class,Customer-0711,Customer-0711,Consumer,United States,San Diego,Texas,81428,East,PROD-4449,Furniture,Bookcases,Bookcases - Item 8,821.95,7,0.2,65.5,2035-02
928,OD-000268,2035-02-09,2035-02-14,First Class,Customer-0711,Customer-0711,Home Office,United States,Phoenix,California,27412,Central,PROD-9273,Technology,Copiers,Copiers - Item 25,966.44,5,0.05,-47.95,2035-02
929,OD-000268,2035-02-09,2035-02-13,Same Day,Customer-0711,Customer-0711,Corporate,United States,Chicago,California,79201,West,PROD-6852,Office Supplies,Binders,Binders - Item 87,112.57,2,0.15,-5.44,2035-02
930,OD-000268,2035-02-09,2035-02-12,Same Day,Customer-0711,Customer-0711,Consumer,United States,San Antonio,California,38390,West,PROD-7566,Office Supplies,Supplies,Supplies - Item 19,158.65,9,0.2,161.47,2035-02
931,OD-000269,2020-09-15,2020-09-16,Same Day,Customer-0143,Customer-0143,Home Office,United States,Houston,Arizona,59393,Central,PROD-5234,Furniture,Furnishings,Furnishings - Item 97,233.57,9,0.05,188.76,2020-09
932,OD-000269,2020-09-15,2020-09-19,Second Class,Customer-0143,Customer-0143,Home Office,United States,Philadelphia,California,66831,South,PROD-9921,Technology,Accessories,Accessories - Item 94,437.38,4,0.15,31.62,2020-09
933,OD-000270,2021-10-13,2021-10-14,Standard Class,Customer-0917,Customer-0917,Home Office,United States,San Diego,Illinois,25636,East,PROD-9098,Technology,Accessories,Accessories - Item 85,572.26,9,0.05,-34.02,2021-10
934,OD-000270,2021-10-13,2021-10-16,Second Class,Customer-0917,Customer-0917,Consumer,United States,Phoenix,California,71934,Central,PROD-3025,Furniture,Chairs,Chairs - Item 15,494.67,8,0.0,-46.06,2021-10
935,OD-000271,2028-12-22,2028-12-23,Standard Class,Customer-0915,Customer-0915,Corporate,United States,Houston,New York,48079,East,PROD-5107,Furniture,Tables,Tables - Item 81,13.68,2,0.2,83.22,2028-12
936,OD-000271,2028-12-22,2028-12-23,First Class,Customer-0915,Customer-0915,Corporate,United States,Los Angeles,Texas,66210,Central,PROD-9594,Technology,Machines,Machines - Item 39,979.45,3,0.15,3.49,2028-12
937,OD-000272,2032-08-16,2032-08-18,Standard Class,Customer-0828,Customer-0828,Consumer,United States,New York,Arizona,20348,East,PROD-4032,Office Supplies,Labels,Labels - Item 24,471.31,6,0.0,60.58,2032-08
938,OD-000272,2032-08-16,2032-08-20,Standard Class,Customer-0828,Customer-0828,Home Office,United States,Los Angeles,Pennsylvania,61466,South,PROD-2649,Technology,Copiers,Copiers - Item 21,887.67,9,0.15,188.72,2032-08
939,OD-000272,2032-08-16,2032-08-20,Same Day,Customer-0828,Customer-0828,Corporate,United States,Philadelphia,Pennsylvania,82651,West,PROD-3256,Technology,Accessories,Accessories - Item 31,129.93,1,0.15,-39.37,2032-08
940,OD-000272,2032-08-16,2032-08-18,Same Day,Customer-0828,Customer-0828,Corporate,United States,Houston,Texas,96437,West,PROD-2643,Furniture,Chairs,Chairs - Item 61,793.29,4,0.15,6.58,2032-08
941,OD-000273,2024-08-11,2024-08-14,Same Day,Customer-0605,Customer-0605,Home Office,United States,Philadelphia,Illinois,44421,Central,PROD-4269,Office Supplies,Paper,Paper - Item 26,225.49,3,0.15,139.17,2024-08
942,OD-000273,2024-08-11,2024-08-12,Second Class,Customer-0605,Customer-0605,Home Office,United States,Phoenix,Arizona,57198,West,PROD-4194,Office Supplies,Binders,Binders - Item 15,66.86,8,0.05,47.0,2024-08
943,OD-000273,2024-08-11,2024-08-13,Same Day,Customer-0605,Customer-0605,Corporate,United States,Houston,Texas,44626,South,PROD-4649,Furniture,Furnishings,Furnishings - Item 99,841.61,5,0.05,151.1,2024-08
944,OD-000273,2024-08-11,2024-08-15,Second Class,Customer-0605,Customer-0605,Corporate,United States,Los Angeles,Pennsylvania,56647,Central,PROD-2299,Technology,Phones,Phones - Item 50,306.14,9,0.2,155.33,2024-08
945,OD-000274,2033-11-06,2033-11-11,Second Class,Customer-0473,Customer-0473,Consumer,United States,Philadelphia,Illinois,17593,South,PROD-1370,Technology,Machines,Machines - Item 30,277.73,5,0.1,58.16,2033-11
946,OD-000274,2033-11-06,2033-11-11,Same Day,Customer-0473,Customer-0473,Corporate,United States,Phoenix,Texas,20934,South,PROD-5021,Office Supplies,Supplies,Supplies - Item 61,843.79,3,0.1,51.01,2033-11
947,OD-000274,2033-11-06,2033-11-11,Second Class,Customer-0473,Customer-0473,Home Office,United States,San Antonio,Pennsylvania,45732,Central,PROD-5637,Furniture,Furnishings,Furnishings - Item 55,337.56,5,0.0,33.27,2033-11
948,OD-000274,2033-11-06,2033-11-09,Same Day,Customer-0473,Customer-0473,Corporate,United States,Phoenix,Texas,38756,East,PROD-3919,Office Supplies,Binders,Binders - Item 45,262.68,4,0.2,-30.33,2033-11
949,OD-000275,2029-03-12,2029-03-17,Standard Class,Customer-0417,Customer-0417,Consumer,United States,Phoenix,New York,91548,South,PROD-8902,Office Supplies,Supplies,Supplies - Item 20,736.22,9,0.2,22.35,2029-03
950,OD-000275,2029-03-12,2029-03-17,Same Day,Customer-0417,Customer-0417,Home Office,United States,Los Angeles,Pennsylvania,54713,Central,PROD-4048,Office Supplies,Paper,Paper - Item 11,300.9,3,0.05,45.63,2029-03
951,OD-000276,2031-06-15,2031-06-21,Standard Class,Customer-0305,Customer-0305,Consumer,United States,San Antonio,Pennsylvania,15837,West,PROD-2466,Furniture,Chairs,Chairs - Item 8,118.63,3,0.2,36.22,2031-06
952,OD-000276,2031-06-15,2031-06-20,Standard Class,Customer-0305,Customer-0305,Home Office,United States,San Diego,Illinois,26025,East,PROD-7322,Technology,Machines,Machines - Item 37,94.61,4,0.1,-32.03,2031-06
953,OD-000276,2031-06-15,2031-06-20,Same Day,Customer-0305,Customer-0305,Corporate,United States,San Diego,Illinois,55463,East,PROD-4655,Office Supplies,Supplies,Supplies - Item 51,642.31,2,0.05,73.8,2031-06
954,OD-000276,2031-06-15,2031-06-21,Same Day,Customer-0305,Customer-0305,Home Office,United States,San Diego,Texas,98096,South,PROD-5722,Office Supplies,Paper,Paper - Item 3,476.05,4,0.15,155.17,2031-06
955,OD-000277,2027-07-06,2027-07-12,Same Day,Customer-0736,Customer-0736,Corporate,United States,New York,Texas,28288,East,PROD-6031,Technology,Phones,Phones - Item 65,144.02,7,0.0,130.26,2027-07
956,OD-000277,2027-07-06,2027-07-12,Second Class,Customer-0736,Customer-0736,Consumer,United States,Houston,California,69618,South,PROD-4317,Furniture,Chairs,Chairs - Item 73,484.23,5,0.0,-30.29,2027-07
957,OD-000277,2027-07-06,2027-07-09,Same Day,Customer-0736,Customer-0736,Corporate,United States,Chicago,California,83100,South,PROD-5835,Office Supplies,Supplies,Supplies - Item 43,721.6,9,0.2,21.08,2027-07
958,OD-000277,2027-07-06,2027-07-11,Standard Class,Customer-0736,Customer-0736,Consumer,United States,Los Angeles,California,35345,South,PROD-4975,Technology,Machines,Machines - Item 96,992.01,1,0.2,52.76,2027-07
959,OD-000277,2027-07-06,2027-07-08,Second Class,Customer-0736,Customer-0736,Consumer,United States,San Diego,California,36521,South,PROD-3360,Technology,Copiers,Copiers - Item 53,460.5,2,0.1,161.24,2027-07
960,OD-000278,2033-06-15,2033-06-17,First Class,Customer-0497,Customer-0497,Home Office,United States,Philadelphia,Texas,77975,East,PROD-6269,Furniture,Furnishings,Furnishings - Item 84,116.42,1,0.2,30.31,2033-06
961,OD-000278,2033-06-15,2033-06-16,First Class,Customer-0497,Customer-0497,Consumer,United States,Los Angeles,California,53774,West,PROD-6885,Office Supplies,Supplies,Supplies - Item 2,755.67,6,0.2,-8.24,2033-06
962,OD-000279,2030-03-14,2030-03-20,First Class,Customer-0291,Customer-0291,Consumer,United States,Houston,Pennsylvania,84874,West,PROD-9491,Furniture,Furnishings,Furnishings - Item 86,736.72,6,0.15,153.5,2030-03
963,OD-000279,2030-03-14,2030-03-16,Same Day,Customer-0291,Customer-0291,Consumer,United States,San Antonio,Pennsylvania,12860,South,PROD-1569,Technology,Machines,Machines - Item 92,145.6,9,0.1,138.01,2030-03
964,OD-000279,2030-03-14,2030-03-15,Second Class,Customer-0291,Customer-0291,Corporate,United States,Los Angeles,Illinois,66317,Central,PROD-1049,Technology,Phones,Phones - Item 3,799.29,6,0.05,59.15,2030-03
965,OD-000280,2024-08-18,2024-08-23,Standard Class,Customer-0940,Customer-0940,Home Office,United States,San Diego,California,51163,East,PROD-6672,Office Supplies,Labels,Labels - Item 69,904.71,9,0.0,76.84,2024-08
966,OD-000280,2024-08-18,2024-08-23,First Class,Customer-0940,Customer-0940,Corporate,United States,Los Angeles,New York,34507,West,PROD-9535,Technology,Machines,Machines - Item 75,397.42,7,0.05,190.94,2024-08
967,OD-000281,2027-09-06,2027-09-11,First Class,Customer-0102,Customer-0102,Home Office,United States,San Diego,Texas,90901,West,PROD-4360,Technology,Accessories,Accessories - Item 58,373.4,8,0.15,42.97,2027-09
968,OD-000281,2027-09-06,2027-09-07,First Class,Customer-0102,Customer-0102,Consumer,United States,Houston,Illinois,61524,East,PROD-4299,Technology,Copiers,Copiers - Item 17,674.27,8,0.05,31.35,2027-09
969,OD-000281,2027-09-06,2027-09-11,Same Day,Customer-0102,Customer-0102,Home Office,United States,Phoenix,Arizona,19012,South,PROD-9315,Furniture,Furnishings,Furnishings - Item 52,550.25,4,0.0,27.32,2027-09
970,OD-000282,2023-08-10,2023-08-16,Second Class,Customer-0986,Customer-0986,Home Office,United States,Phoenix,California,55489,West,PROD-5758,Office Supplies,Binders,Binders - Item 85,153.61,6,0.2,-15.96,2023-08
971,OD-000282,2023-08-10,2023-08-14,Standard Class,Customer-0986,Customer-0986,Consumer,United States,New York,Texas,29984,Central,PROD-7590,Technology,Phones,Phones - Item 14,435.82,2,0.15,80.27,2023-08
972,OD-000282,2023-08-10,2023-08-15,Standard Class,Customer-0986,Customer-0986,Corporate,United States,Phoenix,Pennsylvania,11476,Central,PROD-9032,Technology,Machines,Machines - Item 77,952.9,1,0.2,70.26,2023-08
973,OD-000282,2023-08-10,2023-08-14,First Class,Customer-0986,Customer-0986,Corporate,United States,New York,New York,18167,East,PROD-5780,Furniture,Tables,Tables - Item 78,62.3,8,0.1,9.27,2023-08
974,OD-000283,2025-03-05,2025-03-10,Second Class,Customer-0267,Customer-0267,Home Office,United States,San Antonio,Texas,51936,East,PROD-3339,Technology,Accessories,Accessories - Item 5,982.6,4,0.0,0.08,2025-03
975,OD-000283,2025-03-05,2025-03-07,Second Class,Customer-0267,Customer-0267,Home Office,United States,San Diego,New York,45539,South,PROD-3600,Technology,Accessories,Accessories - Item 15,203.74,6,0.05,148.29,2025-03
976,OD-000283,2025-03-05,2025-03-09,First Class,Customer-0267,Customer-0267,Corporate,United States,San Antonio,Texas,70012,Central,PROD-8020,Furniture,Bookcases,Bookcases - Item 95,429.7,4,0.1,3.3,2025-03
977,OD-000284,2022-02-28,2022-03-01,First Class,Customer-0867,Customer-0867,Home Office,United States,New York,Texas,48798,Central,PROD-6167,Office Supplies,Binders,Binders - Item 72,285.71,1,0.2,69.62,2022-02
978,OD-000284,2022-02-28,2022-03-04,Same Day,Customer-0867,Customer-0867,Corporate,United States,New York,Illinois,55038,Central,PROD-8259,Technology,Phones,Phones - Item 3,352.99,6,0.1,-20.68,2022-02
979,OD-000284,2022-02-28,2022-03-01,First Class,Customer-0867,Customer-0867,Corporate,United States,Philadelphia,Arizona,29575,East,PROD-8476,Office Supplies,Paper,Paper - Item 26,406.69,8,0.15,49.99,2022-02
980,OD-000285,2031-04-27,2031-04-30,Second Class,Customer-0968,Customer-0968,Home Office,United States,New York,New York,93040,East,PROD-6419,Technology,Phones,Phones - Item 43,440.66,1,0.15,116.58,2031-04
981,OD-000285,2031-04-27,2031-04-29,Second Class,Customer-0968,Customer-0968,Corporate,United States,Philadelphia,New York,32555,East,PROD-4457,Technology,Machines,Machines - Item 17,93.11,9,0.05,188.41,2031-04
982,OD-000286,2027-09-27,2027-09-30,Second Class,Customer-0622,Customer-0622,Corporate,United States,New York,Texas,53401,East,PROD-2828,Furniture,Furnishings,Furnishings - Item 15,278.77,8,0.0,165.97,2027-09
983,OD-000286,2027-09-27,2027-10-02,Standard Class,Customer-0622,Customer-0622,Corporate,United States,New York,California,35287,West,PROD-2203,Furniture,Tables,Tables - Item 89,578.49,9,0.05,50.57,2027-09
984,OD-000286,2027-09-27,2027-09-28,Second Class,Customer-0622,Customer-0622,Corporate,United States,Chicago,Illinois,30114,Central,PROD-1549,Office Supplies,Supplies,Supplies - Item 6,511.4,6,0.2,56.6,2027-09
985,OD-000286,2027-09-27,2027-09-29,Second Class,Customer-0622,Customer-0622,Home Office,United States,Houston,Texas,23869,Central,PROD-7995,Office Supplies,Supplies,Supplies - Item 47,635.67,8,0.0,63.03,2027-09
986,OD-000287,2023-08-24,2023-08-30,Same Day,Customer-0974,Customer-0974,Consumer,United States,San Antonio,Texas,42632,East,PROD-8269,Technology,Machines,Machines - Item 44,272.69,9,0.1,81.98,2023-08
987,OD-000287,2023-08-24,2023-08-28,Standard Class,Customer-0974,Customer-0974,Consumer,United States,San Diego,Illinois,63452,South,PROD-3155,Office Supplies,Binders,Binders - Item 7,709.63,8,0.0,173.28,2023-08
988,OD-000287,2023-08-24,2023-08-28,Second Class,Customer-0974,Customer-0974,Consumer,United States,San Antonio,California,57796,South,PROD-6412,Office Supplies,Binders,Binders - Item 18,651.03,2,0.1,192.75,2023-08
989,OD-000287,2023-08-24,2023-08-25,Standard Class,Customer-0974,Customer-0974,Consumer,United States,Philadelphia,Arizona,32925,South,PROD-5315,Furniture,Tables,Tables - Item 85,982.44,6,0.0,108.16,2023-08
990,OD-000287,2023-08-24,2023-08-28,First Class,Customer-0974,Customer-0974,Consumer,United States,Philadelphia,Texas,47586,South,PROD-3262,Office Supplies,Storage,Storage - Item 54,449.24,9,0.15,174.94,2023-08
991,OD-000288,2029-12-05,2029-12-11,First Class,Customer-0842,Customer-0842,Corporate,United States,Philadelphia,Pennsylvania,81778,East,PROD-9448,Technology,Copiers,Copiers - Item 34,163.76,4,0.15,41.61,2029-12
992,OD-000288,2029-12-05,2029-12-06,First Class,Customer-0842,Customer-0842,Corporate,United States,Chicago,Texas,39075,West,PROD-6495,Technology,Accessories,Accessories - Item 62,692.27,3,0.1,104.4,2029-12
